"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-02",,,,,,,"0.82",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"68",",,0","50",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-03",,,,,,,"0.33",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"69",",,0","53",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-04",,,,,,,"0.38",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"65",",,0","53",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-05",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"69",",,0","53",",,0","54",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","47",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","51",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-08",,,,,,,"0.23",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","60",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","63",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","58",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","60",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","55",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","38",",,0","43",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-14",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"67",",,0","38",",,0","54",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","52",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","43",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"71",",,0","38",",,0","48",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-18",,,,,,,"0.25",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"59",",,0","39",",,0","46",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-19",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"61",",,0","38",",,0","48",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-20",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"59",",,0","39",",,0","45",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"60",",,0","37",",,0","44",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"67",",,0","43",",,0","49",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-23",,,,,,,"0.33",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","48",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-24",,,,,,,"0.23",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"68",",,0","54",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-25",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"60",",,0","47",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-26",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"65",",,0","43",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-27",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","42",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-28",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","48",",,0","49",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-29",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"56",",,0","42",",,0","47",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-30",,,,,,,"0.85",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"66",",,0","42",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-05-31",,,,,,,"0.32",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"63",",,0","41",",,0","43",",I,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0",",,0,",,,"65",",,0","46",",I,0","46",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-02",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"63",",,0","41",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-03",,,,,,,"0.62",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"54",",,0","49",",,0","50",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-04",,,,,,,"0.01",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"64",",,0","49",",,0","51",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-05",,,,,,,"0.05",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"58",",,0","38",",,0","45",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-06",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","45",",,0","53",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-07",,,,,,,"0.01",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","53",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-08",,,,,,,"2.53",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"66",",,0","57",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-09",,,,,,,"0.16",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","57",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","58",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","56",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","57",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","57",",,0","72",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-14",,,,,,,"0.76",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","63",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","51",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"68",",,0","50",",,0","55",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"73",",,0","53",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-18",,,,,,,"1.21",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","64",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-19",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","59",",,0","71",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-20",,,,,,,"0.38",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","62",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","62",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","59",",,0","72",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","57",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","64",",,0","73",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-25",,,,,,,"0.62",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","63",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-26",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","58",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-27",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","61",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-28",,,,,,,"0.19",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","57",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-29",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","50",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-06-30",,,,,,,"0.87",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","56",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-01",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0",",,0,",,,"65",",,0","58",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-02",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","60",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","63",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-04",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","64",",,0","78",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-05",,,,,,,"0.07",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"86",",,0","67",",,0","75",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-06",,,,,,,"0.67",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","62",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","64",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-08",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","63",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-09",,,,,,,"0.85",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"77",",,0","65",",,0","72",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","62",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-11",,,,,,,"0.73",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","61",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"81",",,0","60",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","56",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-14",,,,,,,"0.38",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","58",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-15",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","57",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-16",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","58",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","60",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-18",,,,,,,"0.48",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","61",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-19",,,,,,,"0.03",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","64",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","60",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","57",",,0","63",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","52",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","62",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-24",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","64",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-25",,,,,,,"0.77",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","66",",,0","76",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-26",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","65",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","65",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-28",,,,,,,"0.02",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","68",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-29",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","62",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-30",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"79",",,0","55",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-07-31",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","58",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-01",,,,,,,"0.12",",,0,0800","0.0","P,,0,","0.0",",,0,",,,"80",",,0","65",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-02",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","57",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-03",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","55",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-04",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","50",",,0","58",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-05",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","50",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-06",,,,,,,"0.15",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"74",",,0","50",",,0","57",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-07",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","53",",,0","60",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-08",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"75",",,0","51",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-09",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","58",",,0","62",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-10",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"76",",,0","61",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-11",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","64",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-12",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","65",",,0","67",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-13",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","62",",,0","64",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-14",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","64",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-15",,,,,,,"0.74",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","65",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-16",,,,,,,"0.48",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"82",",,0","62",",,0","65",",I,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-17",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"85",",,0","67",",I,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-18",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","64",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-19",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","66",",,0","71",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-20",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"84",",,0","64",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-21",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","54",",,0","56",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-22",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"80",",,0","56",",,0","61",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-23",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"78",",,0","58",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-24",,,,,,,"0.00","T,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"88",",,0","59",",,0","68",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-25",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","64",",,0","66",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-26",,,,,,,"0.06",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"89",",,0","66",",,0","70",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-27",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"91",",,0","70",",,0","75",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-28",,,,,,,"0.00","P,,0,0800","0.0","P,,0,","0.0","P,,0,",,,"87",",,0","64",",,0","65",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-29",,,,,,,"0.18",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"83",",,0","58",",,0","59",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-30",,,,,,,"0.50",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"72",",,0","59",",,0","69",",,0,0800",,,,
"USC00478229","STOUGHTON WWTP, WI US","42.9111","-89.21309","254.8","1993-08-31",,,,,,,"0.33",",,0,0800","0.0","P,,0,","0.0","P,,0,",,,"86",",,0","58",",,0","58",",,0,0800",,,,
